226,2,ND,S1 low damage,S1 medium damage,S1 high damage,S2 low damage,S2 medium damage,S2 high damage,S3 low damage,S3 medium damage,S3 high damage
7.8869,1.0,0
7.6631,0.9999238324465916,0
7.6874,0.9999182752082278,0
7.652,0.9999603575807752,0
7.6268,0.9999742845029874,0
7.5882,0.9999886284019736,0
7.6024,0.999997418042046,0
7.6553,0.9999848920017405,0
7.6081,0.9999802932609305,0
7.559,0.9999931095621787,0
7.6641,0.9999164255035258,0
7.4948,0.999996737199729,0
7.5177,0.9999839150683354,0
7.4391,0.9999926152081232,0
7.4795,0.9999319541746273,0
7.5263,0.9998689343823255,0
7.6735,0.999985311240534,0
7.6487,0.9999827004291919,0
7.623,0.9999753174790224,0
7.5668,0.9999562688728811,0
7.5716,0.9999912499199833,0
7.6398,0.9999847349101831,0
7.5333,0.9999961068709223,0
7.5756,0.9999998499318725,0
7.5619,0.999993329743839,0
7.5474,0.999973293612515,0
7.5355,0.999992127539099,0
7.5362,0.9999933960253871,0
7.5484,0.9999872556342603,0
7.4929,0.9999673175180462,0
7.5197,0.9999647229023148,0
7.7071,0.9999582050389336,0
7.6945,0.9999726551649551,0
7.6374,0.9998908236348104,0
7.694,0.999994053811245,0
7.6023,0.9999730514616858,0
7.6763,0.9999861034978954,0
7.6663,0.9999927466532968,0
7.5363,0.9999982465745675,0
7.5481,0.9999836042568344,0
7.4416,0.9999827812497469,0
7.5055,0.9999935276666261,0
7.5812,0.9999100098552343,0
7.4908,0.9999651181675147,0
7.4632,0.9999125091285855,0
7.5519,0.9998786982144691,0
7.4878,0.9998113543780669,1
7.4349,0.9998094535961177,1
7.3686,0.9998407622354661,1
7.401,0.9998148647449958,1
7.3716,0.9998045034017399,1
7.4069,0.9994416096695,1
7.3774,0.9995675824299288,1
7.3475,0.9992913352181552,1
7.3901,0.999102311723583,1
7.3605,0.9990716793608014,1
7.3406,0.9991516190395832,1
7.2646,0.9992207575229568,1
7.2582,0.9989782300487541,1
7.2952,0.9985780344470735,1
7.3601,0.9981488041327831,1
7.1991,0.9985949613874521,1
7.1779,0.998286720682667,1
7.1887,0.998323837354925,1
7.1576,0.9980894308635146,1
7.1883,0.9975306525521607,1
7.155,0.9973455704977453,2
7.0691,0.9974625261708873,2
7.0657,0.9973977251237411,2
7.0609,0.9971214438835275,2
6.9194,0.9978697196000038,2
6.9598,0.9970868603926523,2
6.9661,0.9964093145854674,2
6.9596,0.9958251206293613,2
6.8931,0.9955353992016572,2
6.9323,0.9948253122132786,2
6.8665,0.9948761022669813,2
6.8001,0.9949292043430524,2
6.8072,0.9939964730807554,2
6.7403,0.9940361647404448,2
6.7432,0.9937215027939507,2
6.7298,0.9926071989665367,2
6.6705,0.9922859667896384,2
6.6452,0.9918770845402433,2
6.5849,0.9919733110652763,2
6.5659,0.9908601222544725,2
6.4966,0.9908361705384383,3
6.5057,0.9898708991947454,3
6.4429,0.9897588135638434,3
6.4112,0.9882043428093158,3
6.3699,0.9879871317438905,3
6.2635,0.9892622319496518,3
6.2678,0.9861282612710904,3
6.2646,0.984639872479042,3
6.1759,0.9844483527011078,3
6.1086,0.9843126877156959,3
6.092,0.9827454684516972,3
6.039,0.9823049117693,3
5.9982,0.9803134362431922,3
5.9467,0.9796713178352906,3
5.8669,0.9783279787758091,3
5.8497,0.9762815153148178,3
5.7129,0.9771850987280614,3
5.7056,0.9733781765604681,3
5.578,0.9743707173820744,3
5.572,0.9704763401006441,3
7.4404,0.9999873737489692,4
7.3866,0.9999722384905306,4
7.4491,0.9999679670047776,4
7.4337,0.9999609548710867,4
7.4181,0.9999530379434856,4
7.3517,0.99996001822958,4
7.411,0.9999082609013027,4
7.4054,0.9998493904093455,4
7.3515,0.9999033449107643,4
7.2585,0.9998994242196569,4
7.3177,0.9998419731500174,4
7.3115,0.9998613464266819,4
7.2464,0.9998651689901347,4
7.2866,0.9998214563546668,4
7.2774,0.9997806964928058,4
7.1894,0.9998203577503056,4
7.1938,0.9997544585687947,4
7.1741,0.9997518504005598,4
7.1753,0.9997176213078331,4
7.098,0.9997427110404534,4
7.0197,0.9997548971533557,5
7.1222,0.9996021355199866,5
7.0773,0.999568584571031,5
7.0544,0.999535270469681,5
7.031,0.9995452851342297,5
6.9754,0.9995347447073483,5
6.9508,0.9994764116597059,5
6.947,0.9994386539318956,5
6.9099,0.9994101367861471,5
6.9054,0.9993282881528185,5
6.8144,0.9993687101652313,5
6.8677,0.9991926780514522,5
6.839,0.999137528814061,5
6.7273,0.9991744860849089,5
6.7516,0.9990771334011443,5
6.7415,0.9989612448783968,5
6.7002,0.998928064754651,5
6.6118,0.9989288835254053,5
6.6435,0.9987253718533163,5
6.4499,0.9990418523460245,5
6.5557,0.9986440395723198,6
6.5541,0.9984269369108789,6
6.506,0.9983952803189783,6
6.4526,0.9983425263393605,6
6.4211,0.9981791350089627,6
6.4033,0.9980299419498275,6
6.33,0.9979935455332647,6
6.3215,0.9977738638491379,6
6.2708,0.9976385287219035,6
6.1944,0.9976448352364836,6
6.1387,0.9974761164592333,6
6.0891,0.9973951605358468,6
6.0584,0.9971351817526326,6
5.9842,0.997082996438887,6
5.9477,0.9968233909612625,6
5.878,0.9966857775971792,6
